  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-8.962 3.307 c22_55_c22_0032_0001
-8.962 5.310 c22_33_c22_0066_0001
-8.961 5.009 c22_77_c22_0738_0001
-8.959 5.738 c22_66_c22_0805_0001
-8.959 7.300 c22_66_c22_0969_0001
-8.958 3.327 c22_66_c22_1126_0001
-8.957 6.290 c22_55_c22_0682_0001
-8.955 6.697 c22_11_c22_1008_0001
-8.954 8.826 c22_55_c22_1180_0001
-8.953 2.777 c22_55_c22_1028_0001
-8.953 5.283 c22_44_c22_0108_0001
-8.952 5.140 c22_88_c22_1015_0001
-8.951 6.016 c22_88_c22_0034_0001
-8.951 6.123 c22_55_c22_0088_0001
-8.948 5.323 c22_88_c22_1132_0001
-8.947 2.465 c22_55_c22_0204_0001
-8.945 2.597 c22_55_c22_1127_0001
-8.945 4.540 c22_44_c22_1090_0001
-8.945 7.350 c22_44_c22_0858_0001
-8.943 6.633 c22_11_c22_0181_0001
-8.942 4.718 c22_44_c22_0568_0001
-8.942 5.357 c22_88_c22_0810_0001
-8.942 6.595 c22_55_c22_0427_0001
-8.941 5.514 c22_77_c22_0823_0001
-8.940 8.916 c22_33_c22_0320_0001
-8.935 5.652 c22_33_c22_1176_0001
-8.934 3.244 c22_55_c22_0879_0001
-8.933 6.780 c22_33_c22_1200_0001
-8.933 7.246 c22_88_c22_0030_0001
-8.933 7.932 c22_88_c22_0570_0001
-8.932 5.084 c22_77_c22_0372_0001
-8.931 6.990 c22_88_c22_0855_0001
-8.928 2.514 c22_77_c22_0703_0001
-8.928 5.130 c22_55_c22_1167_0001
-8.927 5.950 c22_33_c22_1105_0001
-8.926 7.145 c22_88_c22_0011_0001
-8.924 4.994 c22_66_c22_0958_0001
-8.922 6.282 c22_44_c22_0398_0001
-8.922 6.832 c22_11_c22_1174_0001
-8.921 4.112 c22_66_c22_0363_0001
-8.915 7.822 c22_22_c22_0530_0001
-8.914 5.358 c22_44_c22_0471_0001
-8.913 5.282 c22_88_c22_0680_0001
-8.912 7.749 c22_66_c22_0931_0001
-8.910 2.193 c22_88_c22_0399_0001
-8.910 5.543 c22_55_c22_0230_0001
-8.908 3.519 c22_88_c22_0592_0001
-8.907 4.642 c22_55_c22_0346_0001
-8.905 8.021 c22_33_c22_0712_0001
-8.902 6.150 c22_44_c22_0772_0001
-8.901 6.623 c22_44_c22_0929_0001
-8.901 7.799 c22_22_c22_0426_0001
-8.900 2.618 c22_88_c22_0262_0001
-8.899 5.441 c22_66_c22_0263_0001
-8.898 6.565 c22_44_c22_0125_0001
-8.898 7.453 c22_33_c22_0086_0001
-8.897 5.687 c22_55_c22_1133_0001
-8.896 4.712 c22_11_c22_0659_0001
-8.895 4.905 c22_66_c22_0971_0001
-8.895 5.011 c22_44_c22_1142_0001
-8.893 4.757 c22_88_c22_0221_0001
-8.893 5.074 c22_88_c22_0027_0001
-8.892 7.466 c22_88_c22_0043_0001
-8.891 2.362 c22_77_c22_1070_0001
-8.890 2.171 c22_77_c22_1010_0001
-8.890 6.457 c22_66_c22_0234_0001
-8.889 5.436 c22_33_c22_0791_0001
-8.889 6.745 c22_22_c22_0303_0001
-8.888 2.874 c22_22_c22_1040_0001
-8.888 2.875 c22_22_c22_0837_0001
-8.888 7.939 c22_66_c22_0434_0001
-8.888 8.463 c22_22_c22_0297_0001
-8.887 6.357 c22_88_c22_1176_0001
-8.886 6.449 c22_44_c22_1178_0001
-8.885 5.848 c22_33_c22_0686_0001
-8.884 5.952 c22_44_c22_0183_0001
-8.880 4.747 c22_88_c22_0434_0001
-8.880 5.027 c22_44_c22_1012_0001
-8.880 5.040 c22_44_c22_0081_0001
-8.880 5.214 c22_22_c22_0385_0001
-8.880 5.549 c22_77_c22_0953_0001
-8.878 5.768 c22_88_c22_0557_0001
-8.876 6.221 c22_11_c22_0507_0001
-8.875 6.909 c22_22_c22_1223_0001
-8.874 2.230 c22_55_c22_0593_0001
-8.874 3.557 c22_88_c22_1222_0001
-8.874 4.307 c22_66_c22_0128_0001
-8.871 5.310 c22_77_c22_0752_0001
-8.871 6.885 c22_11_c22_0722_0001
-8.870 3.722 c22_33_c22_0748_0001
-8.869 7.452 c22_88_c22_0328_0001
-8.867 4.565 c22_33_c22_1011_0001
-8.867 5.691 c22_88_c22_1018_0001
-8.866 5.596 c22_88_c22_1130_0001
-8.865 6.306 c22_88_c22_0032_0001
-8.864 5.024 c22_44_c22_0506_0001
-8.863 2.576 c22_77_c22_0813_0001
-8.863 6.004 c22_88_c22_1149_0001
-8.863 7.566 c22_66_c22_0492_0001
-8.862 6.430 c22_33_c22_0729_0001
-8.861 5.454 c22_55_c22_0662_0001
-8.860 3.267 c22_55_c22_0167_0001
-8.860 3.440 c22_22_c22_0547_0001
-8.860 5.917 c22_22_c22_0884_0001
-8.857 6.915 c22_33_c22_0958_0001
-8.854 5.072 c22_44_c22_1226_0001
-8.854 5.410 c22_44_c22_0345_0001
-8.853 4.866 c22_77_c22_0383_0001
-8.851 5.725 c22_55_c22_1060_0001
-8.845 4.406 c22_33_c22_0398_0001
-8.845 7.823 c22_77_c22_0054_0001
-8.844 6.075 c22_66_c22_0833_0001
-8.844 6.723 c22_11_c22_0246_0001
-8.842 5.310 c22_66_c22_0524_0001
-8.841 2.795 c22_66_c22_1176_0001
-8.841 6.128 c22_22_c22_0092_0001
-8.839 2.457 c22_88_c22_0985_0001
-8.839 3.163 c22_55_c22_0132_0001
-8.839 4.303 c22_77_c22_0468_0001
-8.839 4.864 c22_44_c22_0599_0001
-8.839 5.771 c22_77_c22_1110_0001
-8.837 5.078 c22_44_c22_0385_0001
-8.835 3.630 c22_77_c22_0381_0001
-8.834 4.756 c22_22_c22_0247_0001
-8.834 7.608 c22_77_c22_0399_0001
-8.831 5.710 c22_66_c22_0366_0001
-8.829 2.942 c22_22_c22_0338_0001
-8.828 3.533 c22_44_c22_0320_0001
-8.827 2.057 c22_11_c22_0308_0001
-8.826 4.608 c22_22_c22_0545_0001
-8.825 2.698 c22_55_c22_0340_0001
-8.824 6.521 c22_77_c22_1082_0001
-8.824 7.054 c22_11_c22_0787_0001
-8.823 6.722 c22_77_c22_0543_0001
-8.821 4.613 c22_11_c22_0725_0001
-8.821 5.613 c22_33_c22_0922_0001
-8.821 6.894 c22_33_c22_0261_0001
-8.820 6.416 c22_33_c22_0671_0001
-8.818 5.307 c22_66_c22_0809_0001
-8.818 7.923 c22_77_c22_0753_0001
-8.817 2.631 c22_22_c22_0865_0001
-8.816 2.598 c22_55_c22_0479_0001
-8.816 4.192 c22_11_c22_0005_0001
-8.816 4.934 c22_66_c22_0250_0001
-8.815 3.613 c22_77_c22_0094_0001
-8.815 4.878 c22_66_c22_1211_0001
-8.815 6.536 c22_55_c22_0370_0001
-8.814 2.974 c22_88_c22_1000_0001
-8.814 4.872 c22_11_c22_0632_0001
-8.814 5.787 c22_66_c22_0801_0001
-8.812 6.360 c22_66_c22_1090_0001
-8.811 5.840 c22_33_c22_0883_0001
-8.811 8.179 c22_33_c22_0316_0001
-8.809 7.609 c22_77_c22_0358_0001
-8.808 2.761 c22_88_c22_0358_0001
-8.807 4.589 c22_11_c22_1119_0001
-8.806 6.218 c22_44_c22_0411_0001
-8.804 3.294 c22_66_c22_0301_0001
-8.803 7.675 c22_22_c22_1220_0001
-8.801 1.646 c22_77_c22_0424_0001
-8.801 6.453 c22_11_c22_0119_0001
-8.800 2.824 c22_55_c22_0973_0001
-8.800 4.685 c22_66_c22_0934_0001
-8.799 3.119 c22_66_c22_0133_0001
-8.799 5.992 c22_55_c22_0384_0001
-8.797 4.003 c22_88_c22_0949_0001
-8.797 5.533 c22_33_c22_0287_0001
-8.797 6.501 c22_22_c22_0359_0001
-8.796 4.765 c22_77_c22_1084_0001
-8.795 4.611 c22_33_c22_0570_0001
-8.793 4.699 c22_33_c22_0049_0001
-8.793 4.806 c22_66_c22_0589_0001
-8.793 6.203 c22_11_c22_0545_0001
-8.793 7.175 c22_77_c22_0233_0001
-8.793 7.226 c22_44_c22_0754_0001
-8.790 4.763 c22_77_c22_1114_0001
-8.790 5.241 c22_55_c22_1199_0001
-8.789 5.983 c22_44_c22_0043_0001
-8.788 5.678 c22_88_c22_0093_0001
-8.786 4.865 c22_77_c22_0524_0001
-8.786 5.086 c22_66_c22_0092_0001
-8.784 7.046 c22_66_c22_0658_0001
-8.783 3.130 c22_55_c22_0239_0001
-8.783 6.580 c22_55_c22_1190_0001
-8.782 6.493 c22_55_c22_0234_0001
-8.782 6.813 c22_33_c22_0097_0001
-8.782 7.142 c22_22_c22_0200_0001
-8.781 5.033 c22_88_c22_0183_0001
-8.781 5.730 c22_33_c22_0906_0001
-8.779 3.517 c22_33_c22_1237_0001
-8.776 2.058 c22_77_c22_0299_0001
-8.776 6.858 c22_88_c22_0599_0001
-8.775 3.835 c22_55_c22_1102_0001
-8.775 4.515 c22_66_c22_0395_0001
-8.775 6.830 c22_55_c22_0846_0001
-8.774 3.839 c22_55_c22_0387_0001
-8.774 5.488 c22_66_c22_1157_0001
-8.773 4.463 c22_22_c22_0918_0001
-8.773 5.309 c22_77_c22_0999_0001
-8.772 6.563 c22_55_c22_0086_0001
-8.771 5.063 c22_11_c22_0159_0001
-8.771 7.086 c22_66_c22_0295_0001
-8.770 4.691 c22_11_c22_0149_0001
-8.770 5.067 c22_77_c22_0730_0001
-8.770 7.076 c22_33_c22_1002_0001
-8.768 3.939 c22_44_c22_0951_0001
-8.768 6.275 c22_55_c22_0548_0001
-8.766 3.608 c22_66_c22_0773_0001
-8.766 6.344 c22_11_c22_0034_0001
-8.764 2.822 c22_11_c22_0425_0001
-8.764 4.146 c22_77_c22_0061_0001
-8.764 5.213 c22_77_c22_0200_0001
-8.764 6.299 c22_77_c22_0693_0001
-8.760 6.324 c22_44_c22_0886_0001
-8.759 5.032 c22_44_c22_0539_0001
-8.759 6.561 c22_44_c22_0443_0001
-8.759 7.592 c22_77_c22_0291_0001
-8.757 6.199 c22_66_c22_1053_0001
-8.756 4.422 c22_55_c22_0293_0001
-8.756 5.516 c22_66_c22_1234_0001
-8.755 6.431 c22_33_c22_0454_0001
-8.755 7.139 c22_77_c22_0519_0001
-8.754 5.188 c22_55_c22_0423_0001
-8.750 3.696 c22_11_c22_0381_0001
-8.750 5.575 c22_55_c22_0808_0001
-8.749 5.330 c22_22_c22_0732_0001
-8.749 7.086 c22_11_c22_0548_0001
-8.749 7.959 c22_22_c22_1099_0001
-8.748 4.811 c22_33_c22_0684_0001
-8.748 5.035 c22_44_c22_0236_0001
-8.748 5.574 c22_22_c22_1142_0001
-8.748 6.088 c22_22_c22_1160_0001
-8.745 4.724 c22_77_c22_0302_0001
-8.745 5.093 c22_44_c22_0896_0001
-8.743 6.359 c22_66_c22_0018_0001
-8.743 6.468 c22_77_c22_0135_0001
-8.743 6.737 c22_44_c22_0195_0001
-8.742 2.249 c22_88_c22_1058_0001
-8.741 3.667 c22_44_c22_0845_0001
-8.741 5.918 c22_55_c22_0432_0001
-8.739 2.841 c22_77_c22_0918_0001
-8.739 5.350 c22_11_c22_0227_0001
-8.739 6.124 c22_33_c22_0211_0001
-8.736 2.390 c22_88_c22_0408_0001
-8.736 5.785 c22_66_c22_0668_0001
-8.735 7.910 c22_88_c22_0458_0001
-8.734 4.811 c22_22_c22_0702_0001
-8.734 7.627 c22_22_c22_0745_0001
-8.732 4.294 c22_55_c22_0810_0001
-8.732 5.694 c22_66_c22_1107_0001
-8.732 6.009 c22_77_c22_0929_0001
-8.731 6.847 c22_88_c22_0025_0001
-8.728 4.288 c22_11_c22_0594_0001
-8.728 5.217 c22_22_c22_0276_0001
-8.728 6.399 c22_66_c22_0583_0001
-8.726 4.581 c22_44_c22_0738_0001
-8.726 7.001 c22_33_c22_0983_0001
-8.721 3.446 c22_22_c22_1159_0001
-8.719 4.668 c22_77_c22_0626_0001
-8.718 5.024 c22_11_c22_0076_0001
-8.718 5.169 c22_33_c22_0972_0001
-8.717 3.642 c22_22_c22_0123_0001
-8.715 5.384 c22_55_c22_0441_0001
-8.715 7.145 c22_33_c22_0109_0001
-8.714 7.087 c22_55_c22_0994_0001
-8.713 5.490 c22_88_c22_0791_0001
-8.712 8.274 c22_11_c22_0854_0001
-8.711 4.348 c22_66_c22_0277_0001
-8.711 5.469 c22_66_c22_0545_0001
-8.711 5.896 c22_66_c22_0515_0001
-8.709 3.438 c22_66_c22_0257_0001
-8.709 4.046 c22_11_c22_0774_0001
-8.704 5.336 c22_22_c22_0709_0001
-8.703 5.190 c22_66_c22_0500_0001
-8.703 6.494 c22_55_c22_0559_0001
-8.703 6.740 c22_77_c22_0018_0001
-8.702 4.894 c22_66_c22_0854_0001
-8.702 6.819 c22_11_c22_0399_0001
-8.702 7.760 c22_11_c22_0053_0001
-8.702 8.267 c22_77_c22_0130_0001
-8.701 5.120 c22_33_c22_0448_0001
-8.701 5.580 c22_33_c22_1141_0001
-8.701 5.823 c22_11_c22_0388_0001
-8.700 5.273 c22_55_c22_0084_0001
-8.700 7.504 c22_66_c22_0695_0001
-8.700 7.581 c22_66_c22_0383_0001
-8.698 6.319 c22_88_c22_0854_0001
-8.698 8.724 c22_88_c22_0038_0001
-8.696 7.121 c22_88_c22_0981_0001
-8.695 7.521 c22_66_c22_0251_0001
-8.694 9.454 c22_66_c22_0064_0001
-8.691 5.229 c22_66_c22_0246_0001
-8.691 5.813 c22_11_c22_0104_0001
-8.691 8.164 c22_66_c22_1070_0001
-8.690 2.070 c22_88_c22_0782_0001
-8.690 5.341 c22_33_c22_0772_0001
-8.687 5.909 c22_22_c22_0307_0001
-8.686 5.417 c22_11_c22_0482_0001
-8.686 6.085 c22_66_c22_0678_0001
-8.685 2.371 c22_77_c22_0448_0001
-8.685 2.414 c22_77_c22_0144_0001
-8.685 6.290 c22_77_c22_0548_0001
-8.685 8.003 c22_88_c22_0753_0001
-8.684 5.225 c22_77_c22_0806_0001
-8.682 5.844 c22_88_c22_0846_0001
-8.681 4.741 c22_88_c22_0839_0001
-8.681 7.220 c22_55_c22_0850_0001
-8.680 3.481 c22_66_c22_0375_0001
-8.680 8.847 c22_33_c22_0383_0001
-8.679 3.752 c22_44_c22_1173_0001
-8.679 4.904 c22_66_c22_1029_0001
-8.679 6.342 c22_22_c22_0399_0001
-8.677 5.604 c22_33_c22_0576_0001
-8.676 3.871 c22_33_c22_0682_0001
-8.675 6.475 c22_77_c22_1020_0001
-8.674 3.652 c22_55_c22_0635_0001
-8.672 8.715 c22_22_c22_0599_0001
-8.671 7.846 c22_88_c22_0958_0001
-8.669 4.812 c22_66_c22_0797_0001
-8.667 5.706 c22_11_c22_0156_0001
-8.666 7.171 c22_55_c22_1183_0001
-8.664 6.171 c22_55_c22_0257_0001
-8.664 6.378 c22_55_c22_0492_0001
-8.663 4.928 c22_33_c22_1027_0001
-8.662 6.857 c22_22_c22_0978_0001
-8.659 4.767 c22_66_c22_1175_0001
-8.659 6.305 c22_11_c22_0538_0001
-8.657 5.605 c22_88_c22_0992_0001
-8.656 5.251 c22_33_c22_0023_0001
-8.656 6.699 c22_55_c22_0534_0001
-8.655 7.912 c22_22_c22_0607_0001
-8.654 4.413 c22_33_c22_0881_0001
-8.654 5.364 c22_88_c22_0191_0001
-8.654 6.499 c22_55_c22_0284_0001
-8.653 5.040 c22_66_c22_0141_0001
-8.653 5.560 c22_66_c22_1134_0001
-8.650 7.618 c22_33_c22_0809_0001
-8.649 6.722 c22_22_c22_0398_0001
-8.648 3.831 c22_33_c22_0874_0001
-8.648 5.056 c22_55_c22_0691_0001
-8.645 4.879 c22_55_c22_0189_0001
-8.645 5.491 c22_66_c22_0988_0001
-8.645 6.180 c22_66_c22_0097_0001
-8.644 5.231 c22_88_c22_1141_0001
-8.643 2.320 c22_55_c22_0817_0001
-8.643 2.910 c22_88_c22_0611_0001
-8.640 5.586 c22_77_c22_0243_0001
-8.640 6.507 c22_88_c22_0907_0001
-8.638 5.222 c22_33_c22_0366_0001
-8.638 5.456 c22_66_c22_0748_0001
-8.638 5.535 c22_55_c22_0254_0001
-8.637 5.694 c22_66_c22_0275_0001
-8.637 6.609 c22_44_c22_0906_0001
-8.636 4.797 c22_33_c22_0293_0001
-8.636 6.622 c22_77_c22_0026_0001
-8.635 7.948 c22_11_c22_0892_0001
-8.634 4.757 c22_88_c22_0151_0001
-8.633 5.830 c22_22_c22_0360_0001
-8.632 5.189 c22_22_c22_0459_0001
-8.632 5.723 c22_77_c22_0790_0001
-8.631 5.078 c22_77_c22_0917_0001
-8.631 5.991 c22_11_c22_1176_0001
-8.631 6.095 c22_88_c22_0834_0001
-8.629 2.538 c22_77_c22_1126_0001
-8.629 6.452 c22_66_c22_0794_0001
-8.628 5.580 c22_55_c22_0134_0001
-8.628 8.234 c22_55_c22_0858_0001
-8.627 3.506 c22_33_c22_0705_0001
-8.626 6.184 c22_22_c22_0950_0001
-8.626 7.271 c22_33_c22_0673_0001
-8.623 4.162 c22_66_c22_0095_0001
-8.623 4.785 c22_55_c22_0224_0001
-8.623 5.019 c22_33_c22_0721_0001
-8.622 4.909 c22_77_c22_0011_0001
-8.622 6.730 c22_66_c22_0563_0001
-8.621 2.416 c22_55_c22_0720_0001
-8.619 4.797 c22_55_c22_0309_0001
-8.618 6.646 c22_88_c22_0757_0001
-8.617 4.809 c22_33_c22_0137_0001
-8.617 5.176 c22_11_c22_0645_0001
-8.616 2.401 c22_66_c22_0883_0001
-8.616 5.675 c22_77_c22_1069_0001
-8.616 7.353 c22_11_c22_0428_0001
-8.615 6.022 c22_33_c22_0886_0001
-8.614 2.312 c22_55_c22_1195_0001
-8.614 3.829 c22_66_c22_0473_0001
-8.614 4.947 c22_66_c22_1225_0001
-8.614 5.773 c22_22_c22_0916_0001
-8.612 4.771 c22_33_c22_1018_0001
-8.611 3.738 c22_44_c22_0034_0001
-8.611 6.933 c22_77_c22_0941_0001
-8.610 6.597 c22_88_c22_1246_0001
-8.610 7.147 c22_66_c22_0083_0001
-8.608 5.856 c22_88_c22_1157_0001
-8.608 8.118 c22_88_c22_0957_0001
-8.607 6.910 c22_77_c22_0758_0001
-8.606 5.782 c22_88_c22_0966_0001
-8.604 2.698 c22_44_c22_0316_0001
-8.604 5.119 c22_44_c22_0288_0001
-8.604 6.455 c22_66_c22_0338_0001
-8.603 7.069 c22_66_c22_1201_0001
-8.602 5.697 c22_66_c22_1111_0001
-8.602 5.736 c22_88_c22_0576_0001
-8.601 5.723 c22_88_c22_0666_0001
-8.600 9.890 c22_66_c22_0597_0001
-8.599 3.076 c22_77_c22_0903_0001
-8.599 4.970 c22_44_c22_0105_0001
-8.598 4.851 c22_55_c22_0939_0001
-8.598 5.120 c22_44_c22_0061_0001
-8.597 2.155 c22_77_c22_0946_0001
-8.597 2.582 c22_55_c22_0193_0001
-8.597 3.376 c22_55_c22_0380_0001
-8.597 6.609 c22_55_c22_0915_0001
-8.597 6.778 c22_66_c22_0247_0001
-8.596 5.811 c22_33_c22_0358_0001
-8.596 9.093 c22_77_c22_1041_0001
-8.595 6.305 c22_33_c22_0532_0001
-8.594 6.326 c22_11_c22_0779_0001
-8.593 5.608 c22_77_c22_0882_0001
-8.593 6.873 c22_55_c22_0681_0001
-8.592 6.158 c22_88_c22_0950_0001
-8.592 6.954 c22_55_c22_1163_0001
-8.591 3.649 c22_44_c22_0560_0001
-8.591 4.460 c22_66_c22_0733_0001
-8.591 7.268 c22_88_c22_1143_0001
-8.590 5.454 c22_44_c22_0494_0001
-8.587 4.021 c22_55_c22_1077_0001
-8.586 6.633 c22_11_c22_0921_0001
-8.586 7.626 c22_33_c22_0202_0001
-8.585 4.558 c22_55_c22_0382_0001
-8.584 3.133 c22_66_c22_0221_0001
-8.583 2.350 c22_55_c22_0205_0001
-8.582 7.431 c22_55_c22_1075_0001
-8.581 3.053 c22_11_c22_0588_0001
-8.581 4.825 c22_33_c22_0281_0001
-8.581 5.687 c22_11_c22_0158_0001
-8.581 6.271 c22_11_c22_1075_0001
-8.580 6.834 c22_22_c22_0615_0001
-8.580 7.188 c22_55_c22_0573_0001
-8.579 9.236 c22_66_c22_1039_0001
-8.578 3.967 c22_66_c22_0691_0001
-8.578 7.406 c22_77_c22_0884_0001
-8.576 2.769 c22_11_c22_0878_0001
-8.575 5.042 c22_44_c22_0602_0001
-8.573 3.165 c22_88_c22_0634_0001
-8.573 5.146 c22_66_c22_0629_0001
-8.572 5.104 c22_66_c22_0281_0001
-8.572 6.782 c22_11_c22_0717_0001
-8.571 5.957 c22_11_c22_0432_0001
-8.569 5.136 c22_66_c22_1138_0001
-8.569 5.721 c22_33_c22_1204_0001
-8.568 4.427 c22_44_c22_0755_0001
-8.565 5.124 c22_77_c22_0110_0001
-8.563 2.933 c22_66_c22_0906_0001
-8.563 5.925 c22_22_c22_0589_0001
-8.562 6.572 c22_33_c22_1078_0001
-8.562 7.631 c22_44_c22_0177_0001
-8.560 5.277 c22_88_c22_0894_0001
-8.560 6.098 c22_55_c22_0747_0001
-8.560 6.512 c22_11_c22_0033_0001
-8.560 6.891 c22_55_c22_0126_0001
-8.558 4.987 c22_22_c22_0220_0001
-8.558 5.573 c22_11_c22_0111_0001
-8.557 3.471 c22_11_c22_0036_0001
-8.556 4.991 c22_55_c22_0703_0001
-8.555 5.345 c22_33_c22_1097_0001
-8.555 7.877 c22_55_c22_0709_0001
-8.553 4.586 c22_33_c22_0937_0001
-8.550 5.054 c22_44_c22_1207_0001
-8.549 5.652 c22_11_c22_0283_0001
-8.547 6.919 c22_66_c22_0522_0001
-8.547 7.647 c22_55_c22_0156_0001
-8.546 2.362 c22_77_c22_0571_0001
-8.546 4.624 c22_33_c22_0318_0001
-8.546 6.574 c22_66_c22_0276_0001
-8.544 6.436 c22_66_c22_0478_0001
-8.543 4.929 c22_77_c22_0118_0001
-8.541 3.829 c22_44_c22_0790_0001
-8.541 6.649 c22_22_c22_0831_0001
-8.540 5.267 c22_77_c22_0594_0001
-8.537 5.281 c22_88_c22_0484_0001
-8.537 7.500 c22_11_c22_1243_0001
-8.536 3.150 c22_88_c22_0820_0001
-8.534 5.593 c22_66_c22_0362_0001
-8.533 5.026 c22_22_c22_0364_0001
-8.532 4.750 c22_88_c22_0886_0001
-8.531 3.860 c22_66_c22_0990_0001
-8.531 6.645 c22_77_c22_1003_0001
-8.530 5.446 c22_77_c22_1119_0001
-8.525 2.772 c22_77_c22_0263_0001
-8.524 6.550 c22_88_c22_0871_0001
-8.524 8.850 c22_66_c22_0939_0001
-8.522 5.348 c22_11_c22_0607_0001
-8.518 6.128 c22_55_c22_0466_0001
-8.518 6.190 c22_33_c22_1170_0001
-8.517 5.122 c22_77_c22_0541_0001
-8.516 6.611 c22_33_c22_0194_0001
-8.514 5.476 c22_11_c22_0021_0001
-8.513 5.233 c22_77_c22_1047_0001
-8.511 4.120 c22_55_c22_1206_0001
-8.510 7.047 c22_33_c22_1036_0001
-8.509 2.116 c22_77_c22_0816_0001
-8.508 5.400 c22_11_c22_0583_0001
-8.507 5.230 c22_88_c22_1128_0001
-8.507 5.237 c22_33_c22_0720_0001
-8.503 2.968 c22_55_c22_0977_0001
-8.503 6.640 c22_66_c22_0806_0001
-8.502 5.623 c22_33_c22_0666_0001
-8.502 6.586 c22_44_c22_0609_0001
-8.498 5.214 c22_22_c22_0146_0001
-8.496 6.473 c22_33_c22_0246_0001
-8.493 6.418 c22_66_c22_0088_0001
-8.493 6.929 c22_66_c22_0941_0001
-8.493 9.193 c22_77_c22_0359_0001
-8.492 5.703 c22_44_c22_0432_0001
-8.491 13.856 c22_33_c22_0274_0001
-8.491 3.790 c22_55_c22_1088_0001
-8.491 6.180 c22_11_c22_1193_0001
-8.489 5.710 c22_22_c22_0559_0001
-8.489 6.910 c22_22_c22_0751_0001
-8.487 6.806 c22_33_c22_1025_0001
-8.486 2.126 c22_88_c22_0294_0001
-8.486 2.684 c22_55_c22_0549_0001
-8.485 4.772 c22_66_c22_0776_0001
-8.483 2.503 c22_77_c22_1141_0001
-8.483 4.996 c22_77_c22_0515_0001
-8.483 7.377 c22_55_c22_0051_0001
-8.481 4.768 c22_33_c22_0984_0001
-8.481 5.749 c22_44_c22_0919_0001
-8.480 7.042 c22_88_c22_0629_0001
-8.479 6.132 c22_11_c22_0936_0001
-8.478 3.944 c22_77_c22_1048_0001
-8.478 5.258 c22_77_c22_0741_0001
-8.477 7.209 c22_11_c22_0962_0001
-8.476 6.356 c22_44_c22_0626_0001
-8.472 6.807 c22_88_c22_0333_0001
-8.471 2.325 c22_22_c22_1085_0001
-8.471 5.635 c22_55_c22_0718_0001
-8.471 6.702 c22_55_c22_0972_0001
-8.469 4.276 c22_11_c22_0598_0001
-8.469 5.707 c22_11_c22_0705_0001
-8.469 6.779 c22_66_c22_0138_0001
-8.467 4.725 c22_77_c22_1238_0001
-8.466 5.419 c22_33_c22_0289_0001
-8.464 6.754 c22_22_c22_0568_0001
-8.463 5.126 c22_77_c22_0926_0001
-8.462 6.236 c22_88_c22_0238_0001
-8.461 5.914 c22_88_c22_0496_0001
-8.461 6.478 c22_88_c22_0332_0001
-8.460 4.660 c22_33_c22_0767_0001
-8.460 4.695 c22_44_c22_0383_0001
-8.460 6.730 c22_77_c22_0780_0001
-8.459 6.443 c22_55_c22_0878_0001
-8.458 7.198 c22_11_c22_0699_0001
-8.458 7.261 c22_55_c22_0096_0001
-8.457 3.337 c22_66_c22_0291_0001
-8.457 3.852 c22_88_c22_1039_0001
-8.456 2.273 c22_88_c22_0638_0001
-8.456 6.938 c22_77_c22_0088_0001
-8.454 4.749 c22_33_c22_0546_0001
-8.452 5.171 c22_66_c22_1038_0001
-8.452 7.092 c22_33_c22_1074_0001
-8.451 7.631 c22_44_c22_0815_0001
-8.450 5.673 c22_44_c22_0945_0001
-8.450 8.644 c22_22_c22_0417_0001
-8.449 2.381 c22_66_c22_0119_0001
-8.446 7.766 c22_44_c22_0358_0001
-8.445 5.065 c22_22_c22_1059_0001
-8.445 5.486 c22_44_c22_0030_0001
-8.444 2.346 c22_22_c22_0791_0001
-8.443 5.155 c22_55_c22_0671_0001
-8.443 6.583 c22_55_c22_0708_0001
-8.442 2.493 c22_66_c22_0385_0001
-8.442 6.641 c22_66_c22_0464_0001
-8.441 4.506 c22_33_c22_0069_0001
-8.441 8.108 c22_33_c22_0701_0001
-8.440 6.125 c22_88_c22_0984_0001
-8.439 4.812 c22_44_c22_0841_0001
-8.439 4.979 c22_88_c22_0617_0001
-8.439 6.851 c22_22_c22_0257_0001
-8.439 7.687 c22_44_c22_0709_0001
-8.438 4.826 c22_33_c22_1130_0001
-8.437 4.438 c22_33_c22_0326_0001
-8.437 5.133 c22_55_c22_0302_0001
-8.436 5.204 c22_77_c22_0634_0001
-8.435 4.653 c22_22_c22_0441_0001
-8.435 5.412 c22_22_c22_0009_0001
-8.435 5.447 c22_11_c22_1202_0001
-8.434 4.187 c22_11_c22_1014_0001
-8.433 4.644 c22_77_c22_1108_0001
-8.433 6.742 c22_77_c22_1014_0001
-8.433 6.903 c22_88_c22_0486_0001
-8.433 8.407 c22_22_c22_0515_0001
-8.432 5.429 c22_66_c22_0294_0001
-8.432 7.238 c22_66_c22_0233_0001
-8.432 7.246 c22_55_c22_0569_0001
-8.430 4.764 c22_33_c22_0296_0001
-8.430 9.111 c22_33_c22_0034_0001
-8.429 5.736 c22_88_c22_1230_0001
-8.428 7.212 c22_11_c22_0387_0001
-8.424 4.611 c22_77_c22_0762_0001
-8.422 5.470 c22_55_c22_1154_0001
-8.422 5.479 c22_55_c22_0770_0001
-8.422 6.401 c22_88_c22_1202_0001
-8.417 7.893 c22_66_c22_0216_0001
-8.416 6.375 c22_77_c22_0193_0001
-8.415 5.957 c22_33_c22_0758_0001
