  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-11.217 3.392 c13_77_c13_0019_0001
-11.216 5.319 c13_44_c13_1110_0001
-11.214 6.366 c13_44_c13_0846_0001
-11.214 6.531 c13_11_c13_0615_0001
-11.213 3.585 c13_66_c13_1043_0001
-11.211 2.963 c13_33_c13_1134_0001
-11.211 3.228 c13_33_c13_0349_0001
-11.209 4.941 c13_11_c13_1032_0001
-11.208 3.798 c13_77_c13_1140_0001
-11.207 5.169 c13_55_c13_0491_0001
-11.207 5.237 c13_11_c13_0727_0001
-11.207 5.683 c13_22_c13_0050_0001
-11.206 6.562 c13_88_c13_0582_0001
-11.206 8.785 c13_22_c13_1114_0001
-11.205 5.800 c13_66_c13_0633_0001
-11.205 9.098 c13_66_c13_0415_0001
-11.204 3.784 c13_11_c13_1107_0001
-11.204 4.469 c13_88_c13_0369_0001
-11.203 2.636 c13_44_c13_1054_0001
-11.201 5.165 c13_11_c13_1030_0001
-11.200 3.242 c13_44_c13_0452_0001
-11.200 3.997 c13_22_c13_1239_0001
-11.200 4.869 c13_88_c13_1133_0001
-11.200 5.146 c13_66_c13_0150_0001
-11.200 7.921 c13_22_c13_1178_0001
-11.199 5.705 c13_88_c13_0202_0001
-11.197 3.715 c13_55_c13_0848_0001
-11.197 3.733 c13_55_c13_1127_0001
-11.197 5.492 c13_66_c13_0337_0001
-11.196 1.349 c13_22_c13_0355_0001
-11.196 4.608 c13_55_c13_0307_0001
-11.195 2.604 c13_22_c13_0895_0001
-11.195 4.763 c13_33_c13_0668_0001
-11.194 3.796 c13_33_c13_0608_0001
-11.189 7.353 c13_77_c13_0619_0001
-11.188 3.367 c13_44_c13_0937_0001
-11.188 3.698 c13_33_c13_0276_0001
-11.187 3.881 c13_22_c13_0711_0001
-11.187 5.521 c13_55_c13_1045_0001
-11.185 6.559 c13_33_c13_0866_0001
-11.185 8.609 c13_44_c13_0347_0001
-11.184 8.191 c13_22_c13_0372_0001
-11.183 10.221 c13_44_c13_0898_0001
-11.182 4.244 c13_11_c13_1131_0001
-11.181 3.535 c13_33_c13_0461_0001
-11.181 4.972 c13_44_c13_1007_0001
-11.179 5.688 c13_22_c13_0121_0001
-11.177 2.807 c13_77_c13_1047_0001
-11.176 9.434 c13_66_c13_0386_0001
-11.174 3.704 c13_11_c13_0869_0001
-11.173 6.813 c13_11_c13_0444_0001
-11.172 3.299 c13_33_c13_0492_0001
-11.172 3.521 c13_55_c13_0695_0001
-11.172 8.772 c13_66_c13_0628_0001
-11.170 4.567 c13_88_c13_0588_0001
-11.170 7.790 c13_55_c13_1236_0001
-11.168 3.789 c13_22_c13_0242_0001
-11.168 7.309 c13_55_c13_0411_0001
-11.168 9.587 c13_66_c13_0810_0001
-11.167 4.078 c13_33_c13_1105_0001
-11.167 5.719 c13_44_c13_0225_0001
-11.167 6.766 c13_11_c13_0364_0001
-11.166 2.977 c13_66_c13_0225_0001
-11.165 2.615 c13_55_c13_0585_0001
-11.163 2.768 c13_33_c13_0934_0001
-11.161 2.932 c13_44_c13_1204_0001
-11.161 3.559 c13_11_c13_1040_0001
-11.160 2.974 c13_88_c13_1110_0001
-11.160 9.153 c13_77_c13_0848_0001
-11.157 7.852 c13_66_c13_0620_0001
-11.156 4.733 c13_44_c13_0551_0001
-11.156 7.139 c13_11_c13_1199_0001
-11.155 2.493 c13_44_c13_1163_0001
-11.155 3.305 c13_44_c13_0384_0001
-11.155 3.720 c13_33_c13_0475_0001
-11.155 4.014 c13_55_c13_0126_0001
-11.155 4.444 c13_77_c13_0947_0001
-11.155 4.576 c13_66_c13_0504_0001
-11.155 6.151 c13_11_c13_1206_0001
-11.153 4.738 c13_11_c13_0776_0001
-11.152 4.159 c13_77_c13_1179_0001
-11.151 3.533 c13_66_c13_1208_0001
-11.151 3.859 c13_66_c13_0009_0001
-11.150 3.783 c13_55_c13_0568_0001
-11.150 6.820 c13_33_c13_0717_0001
-11.148 1.944 c13_55_c13_0565_0001
-11.148 4.019 c13_22_c13_0060_0001
-11.147 5.421 c13_22_c13_0846_0001
-11.146 3.699 c13_66_c13_0565_0001
-11.145 3.434 c13_33_c13_0324_0001
-11.145 4.635 c13_55_c13_0784_0001
-11.145 6.813 c13_11_c13_0076_0001
-11.145 6.956 c13_22_c13_0551_0001
-11.143 6.488 c13_22_c13_0459_0001
-11.142 4.719 c13_88_c13_1036_0001
-11.142 6.137 c13_88_c13_1079_0001
-11.141 3.275 c13_33_c13_0365_0001
-11.141 8.675 c13_11_c13_0730_0001
-11.139 5.995 c13_44_c13_0325_0001
-11.135 4.172 c13_66_c13_0417_0001
-11.135 4.211 c13_11_c13_0535_0001
-11.135 5.736 c13_22_c13_1223_0001
-11.134 3.961 c13_11_c13_0570_0001
-11.134 6.841 c13_11_c13_0686_0001
-11.133 3.568 c13_33_c13_0178_0001
-11.133 6.592 c13_44_c13_0900_0001
-11.132 4.520 c13_55_c13_1181_0001
-11.132 6.543 c13_66_c13_0534_0001
-11.131 4.431 c13_66_c13_0355_0001
-11.129 5.679 c13_22_c13_0624_0001
-11.127 2.766 c13_55_c13_0512_0001
-11.126 4.516 c13_66_c13_0459_0001
-11.126 6.186 c13_11_c13_1077_0001
-11.125 3.464 c13_66_c13_0738_0001
-11.125 4.552 c13_88_c13_0762_0001
-11.125 8.655 c13_88_c13_0759_0001
-11.124 4.503 c13_55_c13_0372_0001
-11.123 3.254 c13_33_c13_0436_0001
-11.123 4.981 c13_66_c13_0744_0001
-11.123 5.517 c13_66_c13_0141_0001
-11.121 3.671 c13_11_c13_0389_0001
-11.121 5.338 c13_88_c13_0934_0001
-11.121 9.766 c13_55_c13_0151_0001
-11.119 3.762 c13_22_c13_0026_0001
-11.118 3.723 c13_33_c13_0558_0001
-11.118 8.706 c13_33_c13_1204_0001
-11.117 3.914 c13_22_c13_0724_0001
-11.116 7.034 c13_44_c13_0568_0001
-11.116 8.661 c13_22_c13_0728_0001
-11.115 3.774 c13_33_c13_0302_0001
-11.115 4.473 c13_88_c13_0981_0001
-11.115 6.695 c13_44_c13_0381_0001
-11.114 4.779 c13_66_c13_0945_0001
-11.113 2.042 c13_33_c13_0685_0001
-11.113 2.791 c13_22_c13_1127_0001
-11.113 8.190 c13_22_c13_0349_0001
-11.112 4.044 c13_11_c13_0834_0001
-11.112 4.075 c13_11_c13_0461_0001
-11.112 5.946 c13_88_c13_0972_0001
-11.112 6.703 c13_11_c13_0652_0001
-11.112 9.214 c13_66_c13_0400_0001
-11.110 3.573 c13_77_c13_0597_0001
-11.110 3.681 c13_55_c13_0166_0001
-11.109 8.131 c13_55_c13_0694_0001
-11.108 3.891 c13_66_c13_0137_0001
-11.107 4.719 c13_55_c13_0814_0001
-11.107 7.812 c13_66_c13_0970_0001
-11.106 9.076 c13_22_c13_0729_0001
-11.105 2.998 c13_55_c13_0248_0001
-11.105 3.449 c13_33_c13_0080_0001
-11.105 4.337 c13_77_c13_0234_0001
-11.103 3.371 c13_33_c13_0046_0001
-11.102 1.354 c13_22_c13_0125_0001
-11.102 5.034 c13_88_c13_0440_0001
-11.101 4.922 c13_11_c13_0471_0001
-11.099 3.201 c13_66_c13_0329_0001
-11.099 9.697 c13_33_c13_0957_0001
-11.098 3.573 c13_11_c13_0009_0001
-11.098 7.857 c13_77_c13_0034_0001
-11.097 3.317 c13_33_c13_0106_0001
-11.097 4.529 c13_66_c13_0227_0001
-11.097 6.416 c13_22_c13_0330_0001
-11.095 4.300 c13_44_c13_0193_0001
-11.095 4.976 c13_11_c13_0881_0001
-11.091 4.389 c13_66_c13_0411_0001
-11.090 3.346 c13_66_c13_0576_0001
-11.090 3.819 c13_44_c13_0339_0001
-11.090 8.504 c13_22_c13_0552_0001
-11.088 0.503 c13_22_c13_0204_0001
-11.088 4.127 c13_77_c13_1145_0001
-11.088 5.266 c13_22_c13_0927_0001
-11.087 4.058 c13_66_c13_0060_0001
-11.087 5.972 c13_44_c13_0992_0001
-11.086 4.154 c13_11_c13_0417_0001
-11.086 5.948 c13_77_c13_1018_0001
-11.083 4.855 c13_77_c13_0358_0001
-11.082 5.870 c13_33_c13_1028_0001
-11.082 6.376 c13_44_c13_0166_0001
-11.081 5.196 c13_44_c13_0563_0001
-11.081 6.705 c13_11_c13_0322_0001
-11.080 9.980 c13_33_c13_1173_0001
-11.076 10.325 c13_33_c13_1227_0001
-11.076 3.506 c13_33_c13_0500_0001
-11.076 4.692 c13_44_c13_0513_0001
-11.074 9.317 c13_66_c13_0028_0001
-11.073 3.621 c13_33_c13_0218_0001
-11.073 4.358 c13_55_c13_1237_0001
-11.072 4.870 c13_11_c13_1210_0001
-11.072 4.924 c13_88_c13_1034_0001
-11.072 6.497 c13_22_c13_0229_0001
-11.071 3.755 c13_11_c13_0747_0001
-11.071 4.085 c13_11_c13_0222_0001
-11.071 6.110 c13_44_c13_1231_0001
-11.070 8.191 c13_22_c13_0029_0001
-11.069 8.930 c13_77_c13_0674_0001
-11.068 3.605 c13_33_c13_0590_0001
-11.068 4.673 c13_66_c13_0004_0001
-11.068 5.863 c13_88_c13_0073_0001
-11.068 6.079 c13_33_c13_0143_0001
-11.062 1.519 c13_66_c13_0237_0001
-11.062 9.081 c13_22_c13_1124_0001
-11.060 9.242 c13_44_c13_0552_0001
-11.059 9.462 c13_66_c13_0783_0001
-11.058 3.842 c13_22_c13_0471_0001
-11.058 4.104 c13_22_c13_0510_0001
-11.058 9.046 c13_11_c13_0646_0001
-11.056 3.748 c13_88_c13_0889_0001
-11.056 3.942 c13_88_c13_0064_0001
-11.056 8.188 c13_22_c13_0035_0001
-11.056 8.981 c13_77_c13_0975_0001
-11.054 3.663 c13_33_c13_0199_0001
-11.054 4.813 c13_55_c13_0065_0001
-11.053 3.693 c13_77_c13_0742_0001
-11.053 6.619 c13_33_c13_1033_0001
-11.052 4.002 c13_55_c13_0966_0001
-11.052 4.662 c13_66_c13_0266_0001
-11.051 3.479 c13_66_c13_1076_0001
-11.051 4.874 c13_66_c13_0584_0001
-11.050 3.451 c13_33_c13_0315_0001
-11.049 4.073 c13_88_c13_0177_0001
-11.048 3.381 c13_66_c13_1176_0001
-11.048 9.265 c13_77_c13_1073_0001
-11.047 10.043 c13_55_c13_0839_0001
-11.045 5.391 c13_88_c13_0236_0001
-11.045 5.978 c13_77_c13_0613_0001
-11.044 4.017 c13_88_c13_1078_0001
-11.041 5.320 c13_22_c13_1110_0001
-11.040 4.201 c13_22_c13_1042_0001
-11.040 4.648 c13_55_c13_0206_0001
-11.037 3.478 c13_22_c13_0367_0001
-11.037 4.322 c13_88_c13_0630_0001
-11.035 5.143 c13_11_c13_0969_0001
-11.034 3.215 c13_33_c13_0114_0001
-11.034 3.968 c13_88_c13_0943_0001
-11.034 6.418 c13_22_c13_0088_0001
-11.034 8.066 c13_33_c13_1179_0001
-11.032 4.817 c13_66_c13_0688_0001
-11.032 4.942 c13_77_c13_0997_0001
-11.032 5.863 c13_88_c13_0070_0001
-11.031 2.166 c13_88_c13_0149_0001
-11.030 4.527 c13_77_c13_0972_0001
-11.030 6.032 c13_22_c13_0892_0001
-11.030 8.206 c13_66_c13_0104_0001
-11.029 3.273 c13_22_c13_0159_0001
-11.029 8.652 c13_22_c13_0626_0001
-11.027 5.228 c13_22_c13_1224_0001
-11.027 6.447 c13_33_c13_0261_0001
-11.027 6.815 c13_11_c13_0046_0001
-11.026 8.681 c13_11_c13_0892_0001
-11.025 3.291 c13_33_c13_0615_0001
-11.025 3.621 c13_22_c13_0117_0001
-11.023 1.332 c13_55_c13_0836_0001
-11.022 4.355 c13_77_c13_0048_0001
-11.021 4.189 c13_44_c13_0975_0001
-11.021 5.209 c13_55_c13_0564_0001
-11.021 7.121 c13_66_c13_0821_0001
-11.019 3.971 c13_11_c13_1038_0001
-11.019 6.579 c13_44_c13_0818_0001
-11.016 9.584 c13_66_c13_0647_0001
-11.015 8.206 c13_22_c13_0539_0001
-11.014 6.120 c13_88_c13_1145_0001
-11.012 2.808 c13_88_c13_0154_0001
-11.011 4.386 c13_77_c13_0366_0001
-11.008 4.035 c13_55_c13_0127_0001
-11.006 3.853 c13_33_c13_0536_0001
-11.006 5.715 c13_44_c13_0859_0001
-11.005 7.336 c13_11_c13_0621_0001
-11.003 8.288 c13_22_c13_0264_0001
-11.003 8.952 c13_77_c13_0119_0001
-11.001 3.752 c13_33_c13_0131_0001
-11.001 3.844 c13_11_c13_0954_0001
-11.001 4.391 c13_66_c13_0180_0001
-11.001 5.128 c13_11_c13_1167_0001
-11.000 9.117 c13_44_c13_0867_0001
-11.000 9.214 c13_44_c13_0738_0001
-10.999 5.940 c13_22_c13_1187_0001
-10.998 2.411 c13_77_c13_0566_0001
-10.998 6.020 c13_11_c13_1060_0001
-10.998 7.567 c13_11_c13_1126_0001
-10.997 2.383 c13_55_c13_1250_0001
-10.997 4.200 c13_66_c13_0503_0001
-10.997 4.468 c13_66_c13_0630_0001
-10.995 2.715 c13_55_c13_0706_0001
-10.994 6.196 c13_88_c13_0757_0001
-10.992 6.846 c13_22_c13_1025_0001
-10.991 4.087 c13_77_c13_0337_0001
-10.991 5.448 c13_22_c13_1218_0001
-10.990 3.171 c13_55_c13_0481_0001
-10.989 5.265 c13_88_c13_0497_0001
-10.988 4.641 c13_55_c13_0502_0001
-10.988 7.750 c13_77_c13_0777_0001
-10.987 5.268 c13_55_c13_0077_0001
-10.985 2.673 c13_66_c13_1005_0001
-10.983 3.805 c13_77_c13_1199_0001
-10.983 4.830 c13_55_c13_1091_0001
-10.982 2.359 c13_33_c13_1107_0001
-10.979 4.433 c13_55_c13_0341_0001
-10.979 4.452 c13_55_c13_0153_0001
-10.979 9.617 c13_11_c13_0973_0001
-10.978 3.745 c13_33_c13_0568_0001
-10.978 4.384 c13_44_c13_0764_0001
-10.978 6.675 c13_11_c13_0754_0001
-10.977 6.776 c13_22_c13_1229_0001
-10.977 6.808 c13_44_c13_1037_0001
-10.975 4.172 c13_77_c13_0172_0001
-10.974 6.719 c13_33_c13_0936_0001
-10.973 3.617 c13_44_c13_0088_0001
-10.973 9.445 c13_66_c13_0648_0001
-10.971 4.818 c13_55_c13_0186_0001
-10.970 4.313 c13_66_c13_0582_0001
-10.970 8.304 c13_44_c13_0964_0001
-10.969 3.763 c13_33_c13_0107_0001
-10.969 6.563 c13_44_c13_0559_0001
-10.969 9.025 c13_11_c13_0711_0001
-10.969 9.944 c13_66_c13_0515_0001
-10.965 5.269 c13_88_c13_0320_0001
-10.964 5.576 c13_77_c13_0061_0001
-10.964 6.079 c13_11_c13_1093_0001
-10.961 5.136 c13_44_c13_0368_0001
-10.961 9.955 c13_55_c13_0038_0001
-10.960 3.777 c13_11_c13_0650_0001
-10.960 4.536 c13_66_c13_0805_0001
-10.959 3.367 c13_55_c13_0845_0001
-10.958 3.775 c13_33_c13_0093_0001
-10.958 4.760 c13_55_c13_0656_0001
-10.957 3.646 c13_77_c13_0863_0001
-10.956 3.416 c13_22_c13_0879_0001
-10.956 3.914 c13_11_c13_0486_0001
-10.956 5.415 c13_44_c13_0858_0001
-10.956 9.775 c13_33_c13_1127_0001
-10.955 8.858 c13_33_c13_0701_0001
-10.954 2.693 c13_22_c13_0985_0001
-10.954 4.502 c13_77_c13_0661_0001
-10.954 6.762 c13_66_c13_0264_0001
-10.952 7.682 c13_22_c13_1193_0001
-10.952 8.805 c13_77_c13_0328_0001
-10.950 3.322 c13_11_c13_0770_0001
-10.950 6.384 c13_55_c13_0447_0001
-10.950 8.340 c13_66_c13_0035_0001
-10.948 4.061 c13_11_c13_1061_0001
-10.947 5.728 c13_22_c13_0538_0001
-10.946 3.589 c13_33_c13_0550_0001
-10.945 2.594 c13_88_c13_1247_0001
-10.945 9.553 c13_33_c13_1155_0001
-10.944 5.596 c13_77_c13_0486_0001
-10.944 8.572 c13_66_c13_0482_0001
-10.941 3.247 c13_33_c13_0256_0001
-10.941 4.656 c13_66_c13_0659_0001
-10.940 3.521 c13_22_c13_0081_0001
-10.938 7.788 c13_55_c13_0210_0001
-10.937 6.207 c13_44_c13_0162_0001
-10.936 3.500 c13_66_c13_0175_0001
-10.936 4.239 c13_55_c13_0483_0001
-10.936 4.799 c13_77_c13_0038_0001
-10.934 3.109 c13_33_c13_0029_0001
-10.933 4.385 c13_66_c13_0262_0001
-10.933 4.422 c13_55_c13_0115_0001
-10.931 3.770 c13_33_c13_0103_0001
-10.931 4.331 c13_22_c13_0013_0001
-10.931 4.482 c13_66_c13_0281_0001
-10.930 4.207 c13_88_c13_0668_0001
-10.928 4.821 c13_77_c13_0891_0001
-10.928 5.778 c13_88_c13_0033_0001
-10.926 2.289 c13_33_c13_0863_0001
-10.926 6.052 c13_44_c13_0597_0001
-10.925 3.287 c13_33_c13_0557_0001
-10.925 3.709 c13_22_c13_0678_0001
-10.925 4.089 c13_88_c13_0371_0001
-10.925 4.846 c13_44_c13_1030_0001
-10.924 3.519 c13_33_c13_0556_0001
-10.923 3.455 c13_33_c13_0003_0001
-10.923 5.630 c13_11_c13_0441_0001
-10.923 6.590 c13_22_c13_0496_0001
-10.919 4.420 c13_55_c13_0743_0001
-10.919 5.238 c13_22_c13_0896_0001
-10.918 6.487 c13_88_c13_0683_0001
-10.917 9.365 c13_66_c13_0895_0001
-10.916 5.296 c13_44_c13_0178_0001
-10.916 8.679 c13_22_c13_1043_0001
-10.913 3.485 c13_88_c13_0159_0001
-10.913 3.853 c13_66_c13_0674_0001
-10.912 4.625 c13_77_c13_0287_0001
-10.911 8.311 c13_44_c13_1006_0001
-10.910 3.919 c13_33_c13_0452_0001
-10.909 9.960 c13_55_c13_0159_0001
-10.908 9.508 c13_44_c13_0656_0001
-10.906 6.878 c13_33_c13_0804_0001
-10.905 10.029 c13_77_c13_0844_0001
-10.905 3.269 c13_22_c13_0008_0001
-10.905 3.417 c13_44_c13_1055_0001
-10.904 6.084 c13_44_c13_1114_0001
-10.904 6.980 c13_33_c13_0330_0001
-10.903 8.082 c13_11_c13_1230_0001
-10.902 3.201 c13_55_c13_0368_0001
-10.902 9.415 c13_77_c13_0852_0001
-10.901 3.738 c13_55_c13_0712_0001
-10.900 5.587 c13_44_c13_0259_0001
-10.899 3.971 c13_44_c13_0573_0001
-10.899 4.254 c13_11_c13_0574_0001
-10.898 2.110 c13_11_c13_1068_0001
-10.898 3.294 c13_88_c13_0760_0001
-10.898 5.141 c13_55_c13_1123_0001
-10.897 4.190 c13_11_c13_0051_0001
-10.897 5.616 c13_55_c13_1131_0001
-10.897 5.629 c13_66_c13_0368_0001
-10.897 6.665 c13_22_c13_1069_0001
-10.896 4.327 c13_55_c13_1234_0001
-10.895 4.449 c13_66_c13_1063_0001
-10.894 6.933 c13_11_c13_1168_0001
-10.894 7.637 c13_33_c13_0886_0001
-10.892 3.463 c13_33_c13_0310_0001
-10.892 3.730 c13_44_c13_1086_0001
-10.890 8.524 c13_33_c13_1150_0001
-10.890 9.233 c13_22_c13_0686_0001
-10.888 6.792 c13_11_c13_0498_0001
-10.887 3.944 c13_44_c13_0557_0001
-10.886 3.979 c13_11_c13_0774_0001
-10.884 3.407 c13_11_c13_0066_0001
-10.884 5.045 c13_11_c13_0635_0001
-10.884 5.655 c13_77_c13_1173_0001
-10.883 4.946 c13_55_c13_0189_0001
-10.883 6.064 c13_55_c13_0952_0001
-10.881 9.397 c13_77_c13_0831_0001
-10.878 3.507 c13_11_c13_0264_0001
-10.878 4.892 c13_55_c13_1024_0001
-10.877 2.664 c13_33_c13_0908_0001
-10.877 2.873 c13_88_c13_0308_0001
-10.877 7.809 c13_88_c13_0970_0001
-10.876 3.502 c13_11_c13_0889_0001
-10.876 6.956 c13_33_c13_1192_0001
-10.875 3.456 c13_33_c13_0868_0001
-10.874 6.441 c13_33_c13_0457_0001
-10.873 10.337 c13_66_c13_0552_0001
-10.872 8.696 c13_44_c13_0806_0001
-10.872 8.741 c13_22_c13_0991_0001
-10.870 4.574 c13_66_c13_0490_0001
-10.869 2.632 c13_33_c13_0224_0001
-10.869 3.101 c13_33_c13_1073_0001
-10.867 5.731 c13_33_c13_1049_0001
-10.865 3.418 c13_33_c13_0030_0001
-10.865 8.402 c13_55_c13_1032_0001
-10.864 1.659 c13_11_c13_0830_0001
-10.864 6.474 c13_77_c13_0600_0001
-10.862 3.300 c13_22_c13_0541_0001
-10.862 4.910 c13_55_c13_0433_0001
-10.860 2.731 c13_44_c13_1174_0001
-10.859 2.789 c13_88_c13_0696_0001
-10.858 8.236 c13_11_c13_1071_0001
-10.857 9.202 c13_11_c13_1195_0001
-10.855 3.075 c13_77_c13_0837_0001
-10.855 4.384 c13_55_c13_0558_0001
-10.855 5.567 c13_88_c13_0821_0001
-10.854 3.343 c13_22_c13_0966_0001
-10.854 4.800 c13_88_c13_1129_0001
-10.854 5.688 c13_77_c13_0294_0001
-10.854 5.799 c13_22_c13_1094_0001
-10.853 8.872 c13_44_c13_1072_0001
-10.851 9.099 c13_44_c13_0471_0001
-10.849 5.572 c13_33_c13_1020_0001
-10.848 2.719 c13_44_c13_0540_0001
-10.848 3.915 c13_11_c13_0183_0001
-10.848 6.186 c13_66_c13_0653_0001
-10.846 5.371 c13_55_c13_0891_0001
-10.846 5.849 c13_44_c13_0581_0001
-10.844 3.318 c13_33_c13_1182_0001
-10.843 5.569 c13_66_c13_0839_0001
-10.840 5.614 c13_77_c13_1182_0001
-10.839 7.763 c13_88_c13_0907_0001
-10.838 5.091 c13_11_c13_0955_0001
-10.838 5.105 c13_55_c13_1102_0001
-10.838 9.901 c13_66_c13_0788_0001
-10.837 3.754 c13_33_c13_0104_0001
-10.834 2.001 c13_22_c13_0141_0001
-10.834 6.419 c13_77_c13_0180_0001
-10.834 6.871 c13_77_c13_0241_0001
-10.832 8.671 c13_22_c13_0750_0001
-10.831 4.406 c13_88_c13_1087_0001
-10.831 4.747 c13_55_c13_0947_0001
-10.831 5.945 c13_22_c13_0967_0001
-10.831 8.960 c13_66_c13_1145_0001
-10.829 6.068 c13_77_c13_0589_0001
-10.829 8.510 c13_22_c13_0382_0001
-10.828 5.471 c13_55_c13_0379_0001
-10.828 5.596 c13_44_c13_1017_0001
-10.828 7.924 c13_22_c13_0709_0001
-10.826 3.718 c13_88_c13_0634_0001
-10.825 4.537 c13_77_c13_0319_0001
-10.825 7.853 c13_55_c13_0696_0001
-10.824 8.618 c13_55_c13_0287_0001
-10.823 3.633 c13_88_c13_0626_0001
-10.822 8.347 c13_33_c13_0816_0001
-10.821 6.416 c13_55_c13_0804_0001
-10.821 8.132 c13_22_c13_0663_0001
-10.821 8.716 c13_33_c13_0920_0001
-10.819 9.586 c13_44_c13_1205_0001
-10.818 3.047 c13_55_c13_0071_0001
-10.818 5.298 c13_66_c13_0452_0001
-10.818 5.719 c13_11_c13_1133_0001
-10.816 3.942 c13_33_c13_0078_0001
-10.816 4.085 c13_66_c13_0705_0001
-10.815 2.507 c13_44_c13_0645_0001
-10.814 7.795 c13_88_c13_0417_0001
-10.811 9.195 c13_66_c13_0450_0001
-10.809 4.767 c13_55_c13_0037_0001
-10.808 10.018 c13_66_c13_1093_0001
-10.808 4.229 c13_44_c13_0550_0001
-10.808 5.079 c13_11_c13_0847_0001
-10.806 4.634 c13_44_c13_1092_0001
-10.804 3.223 c13_33_c13_0192_0001
-10.802 4.755 c13_66_c13_1181_0001
-10.802 6.700 c13_55_c13_0965_0001
-10.802 9.038 c13_77_c13_0046_0001
-10.801 4.255 c13_22_c13_0302_0001
-10.801 8.762 c13_22_c13_0683_0001
-10.800 4.245 c13_66_c13_0014_0001
-10.800 5.643 c13_11_c13_0126_0001
-10.799 4.395 c13_66_c13_0363_0001
-10.799 5.095 c13_22_c13_1060_0001
-10.799 5.361 c13_44_c13_0979_0001
-10.798 4.246 c13_77_c13_1162_0001
-10.798 9.093 c13_55_c13_0854_0001
-10.797 4.155 c13_11_c13_0401_0001
-10.797 9.592 c13_44_c13_0865_0001
-10.796 4.918 c13_88_c13_1043_0001
-10.796 9.645 c13_55_c13_0283_0001
-10.794 3.530 c13_55_c13_0552_0001
-10.793 8.706 c13_66_c13_1163_0001
-10.792 2.674 c13_88_c13_1113_0001
-10.792 3.517 c13_11_c13_0102_0001
-10.792 4.791 c13_66_c13_0686_0001
-10.790 4.223 c13_22_c13_0597_0001
-10.789 5.740 c13_22_c13_0679_0001
-10.789 5.862 c13_44_c13_0495_0001
-10.787 2.048 c13_22_c13_0509_0001
-10.787 3.708 c13_55_c13_0624_0001
-10.786 1.165 c13_22_c13_0021_0001
-10.786 7.671 c13_22_c13_0051_0001
-10.786 8.056 c13_44_c13_0523_0001
-10.785 9.820 c13_33_c13_1222_0001
-10.783 8.854 c13_55_c13_0024_0001
-10.782 4.197 c13_55_c13_0435_0001
-10.781 6.399 c13_11_c13_1023_0001
-10.780 5.509 c13_22_c13_1175_0001
-10.779 8.868 c13_22_c13_1220_0001
-10.778 2.353 c13_11_c13_0657_0001
-10.778 3.265 c13_33_c13_0139_0001
-10.778 3.761 c13_33_c13_0565_0001
-10.778 4.801 c13_55_c13_0228_0001
-10.777 10.303 c13_33_c13_1153_0001
-10.777 3.431 c13_88_c13_0345_0001
-10.777 8.625 c13_44_c13_0693_0001
-10.777 9.379 c13_55_c13_1039_0001
-10.775 4.255 c13_77_c13_1229_0001
-10.775 6.492 c13_11_c13_1237_0001
-10.774 3.784 c13_88_c13_1007_0001
-10.774 3.850 c13_11_c13_0558_0001
-10.774 4.029 c13_88_c13_0004_0001
-10.773 3.798 c13_33_c13_0168_0001
-10.773 6.520 c13_77_c13_1098_0001
-10.772 3.320 c13_33_c13_0198_0001
-10.772 3.646 c13_55_c13_0620_0001
-10.771 5.409 c13_66_c13_1113_0001
-10.770 5.476 c13_44_c13_0746_0001
-10.769 7.966 c13_22_c13_0717_0001
-10.769 8.842 c13_88_c13_0960_0001
-10.768 6.217 c13_66_c13_0685_0001
-10.767 6.757 c13_11_c13_0872_0001
-10.767 9.721 c13_55_c13_0679_0001
-10.766 10.065 c13_44_c13_0678_0001
-10.766 9.968 c13_55_c13_0704_0001
-10.763 9.408 c13_66_c13_0661_0001
-10.761 2.288 c13_44_c13_0698_0001
-10.761 2.378 c13_22_c13_0267_0001
-10.761 4.043 c13_88_c13_0413_0001
-10.760 4.417 c13_66_c13_0106_0001
-10.759 4.027 c13_11_c13_0544_0001
-10.758 10.434 c13_33_c13_1124_0001
-10.758 3.197 c13_33_c13_0499_0001
-10.756 7.916 c13_44_c13_0731_0001
-10.755 4.584 c13_66_c13_0537_0001
-10.755 5.416 c13_55_c13_0690_0001
-10.754 9.311 c13_22_c13_1232_0001
-10.752 3.950 c13_66_c13_0454_0001
-10.752 4.961 c13_66_c13_1033_0001
-10.750 1.205 c13_22_c13_0094_0001
-10.750 5.504 c13_66_c13_1159_0001
-10.749 3.048 c13_22_c13_0053_0001
-10.748 5.260 c13_88_c13_0190_0001
-10.746 4.633 c13_77_c13_0717_0001
-10.746 5.695 c13_22_c13_0291_0001
-10.745 10.196 c13_33_c13_0679_0001
-10.745 6.252 c13_88_c13_0531_0001
-10.744 9.270 c13_33_c13_1233_0001
-10.743 3.051 c13_88_c13_1243_0001
-10.742 3.867 c13_44_c13_0929_0001
-10.742 4.990 c13_55_c13_0911_0001
-10.742 8.734 c13_88_c13_0912_0001
-10.741 4.379 c13_44_c13_0943_0001
-10.741 4.529 c13_66_c13_0212_0001
-10.740 3.689 c13_33_c13_0985_0001
-10.739 3.857 c13_33_c13_0193_0001
-10.739 9.409 c13_77_c13_1030_0001
-10.738 8.993 c13_22_c13_0674_0001
-10.737 3.960 c13_55_c13_0482_0001
-10.736 6.088 c13_88_c13_0485_0001
-10.736 6.230 c13_77_c13_0842_0001
-10.736 6.350 c13_55_c13_0900_0001
