  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-7.996 5.039 c18_55_c18_0746_0001
-7.996 9.123 c18_66_c18_1102_0001
-7.995 5.736 c18_11_c18_0232_0001
-7.995 7.050 c18_44_c18_0307_0001
-7.994 4.772 c18_77_c18_0103_0001
-7.994 5.405 c18_55_c18_0502_0001
-7.993 5.213 c18_22_c18_0970_0001
-7.991 10.010 c18_11_c18_0734_0001
-7.989 3.897 c18_55_c18_1116_0001
-7.989 4.426 c18_11_c18_0462_0001
-7.989 5.326 c18_66_c18_0327_0001
-7.988 3.562 c18_77_c18_0839_0001
-7.988 5.056 c18_77_c18_0197_0001
-7.987 7.646 c18_11_c18_0492_0001
-7.986 9.080 c18_22_c18_0391_0001
-7.985 5.113 c18_77_c18_0928_0001
-7.984 10.106 c18_77_c18_0373_0001
-7.984 5.519 c18_55_c18_0075_0001
-7.984 9.380 c18_33_c18_0291_0001
-7.981 8.067 c18_66_c18_0925_0001
-7.981 9.500 c18_66_c18_0313_0001
-7.979 4.994 c18_66_c18_0594_0001
-7.979 5.107 c18_55_c18_0961_0001
-7.978 5.956 c18_88_c18_0091_0001
-7.978 6.938 c18_44_c18_1216_0001
-7.978 9.050 c18_33_c18_1216_0001
-7.978 9.087 c18_77_c18_1143_0001
-7.977 9.784 c18_77_c18_1007_0001
-7.976 5.079 c18_55_c18_0116_0001
-7.976 7.592 c18_11_c18_0671_0001
-7.974 7.991 c18_33_c18_0608_0001
-7.973 6.815 c18_88_c18_0576_0001
-7.972 6.171 c18_88_c18_1069_0001
-7.967 7.475 c18_33_c18_1209_0001
-7.967 8.306 c18_11_c18_0928_0001
-7.966 4.337 c18_22_c18_0406_0001
-7.965 8.334 c18_66_c18_0622_0001
-7.963 4.711 c18_77_c18_1125_0001
-7.963 5.048 c18_55_c18_0389_0001
-7.963 5.863 c18_55_c18_0921_0001
-7.961 5.718 c18_33_c18_1056_0001
-7.961 8.152 c18_55_c18_1051_0001
-7.960 8.637 c18_55_c18_0074_0001
-7.957 4.427 c18_66_c18_1171_0001
-7.957 9.872 c18_66_c18_0866_0001
-7.956 5.007 c18_22_c18_1173_0001
-7.956 8.991 c18_88_c18_1233_0001
-7.955 4.327 c18_44_c18_0825_0001
-7.955 6.964 c18_22_c18_0753_0001
-7.954 4.638 c18_66_c18_1219_0001
-7.954 9.481 c18_33_c18_0920_0001
-7.952 8.059 c18_66_c18_1090_0001
-7.952 9.496 c18_33_c18_1087_0001
-7.951 8.987 c18_11_c18_0109_0001
-7.950 8.656 c18_66_c18_0655_0001
-7.949 4.832 c18_55_c18_0163_0001
-7.949 6.124 c18_33_c18_0743_0001
-7.946 7.054 c18_33_c18_1093_0001
-7.945 5.277 c18_22_c18_1146_0001
-7.944 4.700 c18_22_c18_0210_0001
-7.938 5.017 c18_55_c18_0422_0001
-7.938 7.410 c18_22_c18_0894_0001
-7.937 5.175 c18_66_c18_0425_0001
-7.936 3.529 c18_88_c18_0205_0001
-7.936 4.616 c18_44_c18_0495_0001
-7.936 4.827 c18_77_c18_0359_0001
-7.936 5.334 c18_11_c18_0438_0001
-7.936 6.771 c18_11_c18_0596_0001
-7.936 6.839 c18_55_c18_0903_0001
-7.936 8.405 c18_66_c18_1232_0001
-7.934 5.872 c18_77_c18_0627_0001
-7.933 8.721 c18_33_c18_0413_0001
-7.932 4.596 c18_33_c18_0642_0001
-7.932 5.098 c18_77_c18_1232_0001
-7.931 5.466 c18_44_c18_0112_0001
-7.931 9.046 c18_11_c18_1029_0001
-7.930 6.185 c18_22_c18_0031_0001
-7.928 9.714 c18_66_c18_0474_0001
-7.927 5.281 c18_66_c18_1072_0001
-7.927 8.083 c18_66_c18_0870_0001
-7.926 4.914 c18_77_c18_1095_0001
-7.923 8.760 c18_22_c18_0561_0001
-7.923 9.247 c18_66_c18_0854_0001
-7.922 4.672 c18_33_c18_0086_0001
-7.922 4.855 c18_44_c18_0436_0001
-7.922 6.660 c18_77_c18_0804_0001
-7.919 9.623 c18_88_c18_1247_0001
-7.918 10.209 c18_33_c18_0705_0001
-7.918 6.318 c18_33_c18_1164_0001
-7.918 9.909 c18_22_c18_0026_0001
-7.917 10.710 c18_22_c18_1040_0001
-7.917 7.102 c18_77_c18_0866_0001
-7.916 10.265 c18_55_c18_0704_0001
-7.913 7.359 c18_22_c18_0589_0001
-7.913 9.550 c18_55_c18_0287_0001
-7.910 3.709 c18_88_c18_1114_0001
-7.909 4.612 c18_22_c18_0819_0001
-7.909 6.078 c18_66_c18_0777_0001
-7.908 7.073 c18_66_c18_0665_0001
-7.908 8.675 c18_66_c18_0942_0001
-7.906 9.023 c18_55_c18_0184_0001
-7.905 6.667 c18_66_c18_0043_0001
-7.905 8.886 c18_11_c18_0351_0001
-7.905 9.748 c18_22_c18_0348_0001
-7.904 8.563 c18_44_c18_0192_0001
-7.903 4.449 c18_88_c18_0481_0001
-7.903 4.611 c18_44_c18_0250_0001
-7.903 9.049 c18_55_c18_0927_0001
-7.902 5.275 c18_44_c18_0682_0001
-7.901 9.105 c18_66_c18_0399_0001
-7.900 8.438 c18_66_c18_1103_0001
-7.899 5.151 c18_77_c18_1109_0001
-7.898 5.129 c18_44_c18_0220_0001
-7.897 4.557 c18_55_c18_0785_0001
-7.897 8.889 c18_88_c18_0220_0001
-7.896 5.694 c18_22_c18_0152_0001
-7.893 5.990 c18_22_c18_0617_0001
-7.892 8.201 c18_44_c18_1076_0001
-7.888 5.037 c18_77_c18_1028_0001
-7.888 5.238 c18_22_c18_0255_0001
-7.887 7.109 c18_66_c18_0079_0001
-7.885 5.063 c18_77_c18_0680_0001
-7.884 5.065 c18_55_c18_0591_0001
-7.884 8.901 c18_11_c18_1028_0001
-7.883 4.801 c18_11_c18_1218_0001
-7.883 5.416 c18_77_c18_0739_0001
-7.883 7.899 c18_33_c18_0323_0001
-7.883 9.520 c18_11_c18_0669_0001
-7.882 4.219 c18_88_c18_0141_0001
-7.882 4.776 c18_77_c18_0217_0001
-7.881 5.248 c18_44_c18_0223_0001
-7.879 8.952 c18_22_c18_0134_0001
-7.878 4.885 c18_66_c18_1135_0001
-7.877 8.207 c18_77_c18_0129_0001
-7.875 8.640 c18_55_c18_0865_0001
-7.875 8.765 c18_44_c18_0492_0001
-7.874 6.437 c18_11_c18_0948_0001
-7.874 7.015 c18_88_c18_1180_0001
-7.873 4.686 c18_66_c18_0923_0001
-7.873 5.386 c18_11_c18_0901_0001
-7.872 4.996 c18_55_c18_0309_0001
-7.870 7.958 c18_88_c18_0775_0001
-7.869 8.614 c18_22_c18_0281_0001
-7.868 4.277 c18_77_c18_0332_0001
-7.867 10.122 c18_88_c18_0859_0001
-7.867 6.359 c18_88_c18_1159_0001
-7.865 4.006 c18_11_c18_0310_0001
-7.864 6.988 c18_77_c18_1136_0001
-7.862 4.926 c18_77_c18_0875_0001
-7.862 6.063 c18_44_c18_0262_0001
-7.861 8.543 c18_66_c18_1054_0001
-7.859 5.012 c18_44_c18_0138_0001
-7.858 4.652 c18_88_c18_0377_0001
-7.856 9.569 c18_66_c18_0298_0001
-7.852 5.334 c18_11_c18_0200_0001
-7.852 8.510 c18_33_c18_0184_0001
-7.851 4.967 c18_33_c18_0979_0001
-7.851 9.221 c18_66_c18_0727_0001
-7.850 7.904 c18_88_c18_0505_0001
-7.850 9.512 c18_88_c18_0693_0001
-7.846 4.986 c18_55_c18_0809_0001
-7.844 5.300 c18_88_c18_1168_0001
-7.843 4.454 c18_44_c18_0378_0001
-7.841 7.209 c18_66_c18_0265_0001
-7.841 9.137 c18_77_c18_0862_0001
-7.840 4.634 c18_11_c18_0502_0001
-7.840 8.979 c18_88_c18_0376_0001
-7.838 8.794 c18_22_c18_0499_0001
-7.838 9.504 c18_88_c18_0994_0001
-7.837 5.096 c18_55_c18_1065_0001
-7.837 9.757 c18_66_c18_0787_0001
-7.835 6.961 c18_22_c18_0445_0001
-7.835 9.509 c18_11_c18_1117_0001
-7.833 5.494 c18_44_c18_1157_0001
-7.833 9.090 c18_88_c18_0676_0001
-7.832 3.415 c18_77_c18_1215_0001
-7.831 5.589 c18_77_c18_0681_0001
-7.825 4.908 c18_11_c18_0952_0001
-7.823 4.727 c18_77_c18_1200_0001
-7.822 5.168 c18_33_c18_1205_0001
-7.822 5.548 c18_55_c18_0104_0001
-7.820 5.445 c18_11_c18_0449_0001
-7.819 9.191 c18_22_c18_0977_0001
-7.818 5.786 c18_66_c18_0128_0001
-7.818 6.922 c18_88_c18_0256_0001
-7.817 8.889 c18_33_c18_0650_0001
-7.816 4.863 c18_66_c18_0628_0001
-7.816 9.334 c18_77_c18_0084_0001
-7.811 9.305 c18_11_c18_1195_0001
-7.809 5.201 c18_55_c18_0889_0001
-7.807 9.581 c18_66_c18_0504_0001
-7.803 5.474 c18_22_c18_0416_0001
-7.802 4.665 c18_44_c18_0553_0001
-7.802 5.380 c18_55_c18_0883_0001
-7.801 5.164 c18_11_c18_0508_0001
-7.801 7.958 c18_77_c18_1080_0001
-7.799 4.239 c18_55_c18_1006_0001
-7.799 6.208 c18_11_c18_1046_0001
-7.797 6.893 c18_33_c18_0684_0001
-7.796 5.810 c18_55_c18_0200_0001
-7.793 6.182 c18_77_c18_0448_0001
-7.791 5.268 c18_66_c18_0168_0001
-7.791 7.753 c18_77_c18_0977_0001
-7.790 9.275 c18_66_c18_0785_0001
-7.789 9.703 c18_88_c18_0919_0001
-7.788 5.057 c18_55_c18_0912_0001
-7.788 7.655 c18_22_c18_0941_0001
-7.788 8.082 c18_55_c18_1107_0001
-7.786 4.766 c18_44_c18_0406_0001
-7.783 8.544 c18_11_c18_1157_0001
-7.783 9.672 c18_11_c18_1199_0001
-7.780 4.690 c18_44_c18_1179_0001
-7.776 4.800 c18_33_c18_0237_0001
-7.776 9.565 c18_77_c18_0248_0001
-7.775 3.760 c18_77_c18_0145_0001
-7.773 6.312 c18_33_c18_0158_0001
-7.772 4.863 c18_22_c18_0132_0001
-7.770 6.545 c18_88_c18_0137_0001
-7.770 9.136 c18_88_c18_0131_0001
-7.770 9.787 c18_88_c18_0547_0001
-7.769 8.668 c18_33_c18_0807_0001
-7.769 9.153 c18_22_c18_0696_0001
-7.768 1.970 c18_44_c18_1077_0001
-7.768 5.139 c18_33_c18_0126_0001
-7.768 8.899 c18_77_c18_0465_0001
-7.765 4.605 c18_55_c18_1155_0001
-7.760 8.093 c18_66_c18_0783_0001
-7.760 8.876 c18_55_c18_0239_0001
-7.759 2.690 c18_77_c18_0558_0001
-7.759 4.762 c18_77_c18_0606_0001
-7.759 4.911 c18_88_c18_0322_0001
-7.759 9.656 c18_55_c18_0472_0001
-7.758 10.558 c18_77_c18_0685_0001
-7.758 5.224 c18_22_c18_0554_0001
-7.758 6.877 c18_66_c18_1201_0001
-7.758 7.319 c18_77_c18_1038_0001
-7.758 8.570 c18_11_c18_1124_0001
-7.757 4.349 c18_77_c18_0642_0001
-7.757 8.307 c18_11_c18_0356_0001
-7.756 8.609 c18_88_c18_1243_0001
-7.756 9.797 c18_44_c18_0264_0001
-7.755 5.588 c18_44_c18_0747_0001
-7.755 8.961 c18_66_c18_0223_0001
-7.753 8.479 c18_11_c18_1083_0001
-7.752 9.526 c18_22_c18_0076_0001
-7.751 4.747 c18_66_c18_0201_0001
-7.751 9.115 c18_11_c18_0969_0001
-7.750 2.815 c18_77_c18_0666_0001
-7.749 8.914 c18_88_c18_0469_0001
-7.744 5.233 c18_55_c18_0709_0001
-7.742 7.401 c18_77_c18_0618_0001
-7.739 5.802 c18_33_c18_0006_0001
-7.739 9.394 c18_55_c18_0738_0001
-7.739 9.557 c18_88_c18_0406_0001
-7.738 9.495 c18_44_c18_1194_0001
-7.736 6.463 c18_77_c18_0731_0001
-7.735 5.559 c18_77_c18_0795_0001
-7.735 5.816 c18_77_c18_0778_0001
-7.735 7.382 c18_77_c18_0400_0001
-7.733 6.183 c18_22_c18_0540_0001
-7.732 3.368 c18_44_c18_0680_0001
-7.729 9.569 c18_11_c18_0057_0001
-7.728 6.262 c18_11_c18_0506_0001
-7.728 8.442 c18_11_c18_0662_0001
-7.727 5.415 c18_33_c18_0446_0001
-7.727 7.655 c18_33_c18_0199_0001
-7.726 5.309 c18_77_c18_0587_0001
-7.726 5.321 c18_33_c18_0123_0001
-7.726 5.877 c18_11_c18_0266_0001
-7.725 9.503 c18_11_c18_0535_0001
-7.720 6.868 c18_66_c18_0597_0001
-7.718 5.795 c18_11_c18_0683_0001
-7.718 9.895 c18_55_c18_0257_0001
-7.717 5.012 c18_77_c18_0922_0001
-7.717 9.600 c18_88_c18_0184_0001
-7.716 10.633 c18_11_c18_1214_0001
-7.713 8.972 c18_44_c18_0738_0001
-7.712 4.589 c18_88_c18_0568_0001
-7.712 5.024 c18_88_c18_0492_0001
-7.712 5.853 c18_33_c18_0293_0001
-7.710 8.466 c18_55_c18_0620_0001
-7.707 7.971 c18_55_c18_0568_0001
-7.707 9.475 c18_44_c18_0509_0001
-7.704 12.260 c18_33_c18_0907_0001
-7.704 3.156 c18_55_c18_1083_0001
-7.704 8.491 c18_66_c18_0200_0001
-7.704 9.522 c18_55_c18_0987_0001
-7.702 10.271 c18_55_c18_0298_0001
-7.701 8.833 c18_55_c18_0176_0001
-7.700 5.580 c18_55_c18_0345_0001
-7.700 8.035 c18_22_c18_0759_0001
-7.700 9.789 c18_77_c18_0194_0001
-7.699 5.511 c18_77_c18_0236_0001
-7.698 5.225 c18_66_c18_0365_0001
-7.696 5.232 c18_88_c18_0706_0001
-7.696 5.517 c18_55_c18_0980_0001
-7.696 6.641 c18_66_c18_0296_0001
-7.696 6.735 c18_77_c18_1231_0001
-7.694 6.470 c18_33_c18_0078_0001
-7.694 7.150 c18_77_c18_0495_0001
-7.694 9.054 c18_88_c18_1132_0001
-7.689 6.111 c18_88_c18_1194_0001
-7.688 2.854 c18_88_c18_1171_0001
-7.688 4.868 c18_44_c18_1038_0001
-7.688 8.755 c18_55_c18_0885_0001
-7.687 5.818 c18_22_c18_0961_0001
-7.687 8.550 c18_33_c18_1066_0001
-7.686 4.490 c18_11_c18_0317_0001
-7.685 4.878 c18_55_c18_0380_0001
-7.684 4.854 c18_66_c18_0397_0001
-7.681 8.812 c18_11_c18_0262_0001
-7.681 9.995 c18_22_c18_1150_0001
-7.680 6.363 c18_77_c18_1001_0001
-7.679 4.399 c18_66_c18_0675_0001
-7.679 4.642 c18_88_c18_0482_0001
-7.675 5.034 c18_66_c18_1216_0001
-7.675 6.544 c18_88_c18_0656_0001
-7.674 9.531 c18_22_c18_1071_0001
-7.673 10.288 c18_88_c18_1146_0001
-7.672 2.941 c18_88_c18_0386_0001
-7.672 6.858 c18_33_c18_0669_0001
-7.672 8.566 c18_55_c18_1054_0001
-7.671 10.914 c18_44_c18_0942_0001
-7.671 9.449 c18_22_c18_0921_0001
-7.670 3.230 c18_11_c18_0674_0001
-7.670 8.393 c18_44_c18_1167_0001
-7.669 9.815 c18_11_c18_1138_0001
-7.668 5.265 c18_77_c18_0108_0001
-7.666 11.216 c18_11_c18_0864_0001
-7.666 9.105 c18_22_c18_1191_0001
-7.665 7.396 c18_88_c18_0390_0001
-7.664 8.577 c18_66_c18_0306_0001
-7.664 8.914 c18_33_c18_0144_0001
-7.661 4.338 c18_66_c18_0858_0001
-7.661 6.627 c18_22_c18_0810_0001
-7.660 5.264 c18_77_c18_0957_0001
-7.660 9.587 c18_77_c18_0692_0001
-7.656 5.903 c18_44_c18_0167_0001
-7.654 5.360 c18_88_c18_0796_0001
-7.653 5.178 c18_66_c18_0960_0001
-7.650 4.351 c18_88_c18_1108_0001
-7.650 7.086 c18_88_c18_0721_0001
-7.650 9.420 c18_77_c18_0994_0001
-7.649 7.353 c18_55_c18_0325_0001
-7.648 5.092 c18_55_c18_0862_0001
-7.647 3.014 c18_22_c18_0118_0001
-7.647 8.864 c18_55_c18_0464_0001
-7.644 5.822 c18_66_c18_0503_0001
-7.639 5.776 c18_66_c18_1150_0001
-7.639 8.986 c18_44_c18_0865_0001
-7.637 10.560 c18_88_c18_0687_0001
-7.637 9.658 c18_33_c18_0267_0001
-7.636 9.211 c18_88_c18_0772_0001
-7.635 5.799 c18_22_c18_1002_0001
-7.634 5.277 c18_11_c18_0724_0001
-7.631 8.340 c18_22_c18_0041_0001
-7.630 8.902 c18_66_c18_0932_0001
-7.628 8.110 c18_77_c18_1167_0001
-7.627 10.204 c18_44_c18_0389_0001
-7.626 6.552 c18_44_c18_0280_0001
-7.625 9.748 c18_11_c18_0806_0001
-7.623 6.138 c18_77_c18_0641_0001
-7.621 5.070 c18_22_c18_0818_0001
-7.619 4.966 c18_88_c18_0311_0001
-7.618 5.117 c18_22_c18_0596_0001
-7.618 6.251 c18_44_c18_0678_0001
-7.618 9.710 c18_55_c18_0335_0001
-7.615 5.626 c18_77_c18_0116_0001
-7.613 8.852 c18_88_c18_0742_0001
-7.611 11.375 c18_66_c18_0981_0001
-7.610 5.041 c18_66_c18_0916_0001
-7.610 8.865 c18_11_c18_0584_0001
-7.608 5.333 c18_77_c18_1208_0001
-7.607 4.705 c18_66_c18_0542_0001
-7.599 5.345 c18_44_c18_0416_0001
-7.599 8.756 c18_44_c18_1230_0001
-7.596 10.118 c18_88_c18_0738_0001
-7.596 4.480 c18_88_c18_1187_0001
-7.595 6.755 c18_11_c18_1035_0001
-7.594 8.034 c18_22_c18_0741_0001
-7.593 4.433 c18_88_c18_0974_0001
-7.589 4.508 c18_77_c18_0595_0001
-7.589 9.126 c18_44_c18_0936_0001
-7.588 10.585 c18_55_c18_0849_0001
-7.588 5.442 c18_44_c18_0846_0001
-7.588 6.037 c18_66_c18_0752_0001
-7.585 9.635 c18_66_c18_1196_0001
-7.582 5.512 c18_66_c18_0347_0001
-7.581 7.220 c18_66_c18_0536_0001
-7.579 6.299 c18_22_c18_1022_0001
-7.578 10.285 c18_11_c18_0421_0001
-7.578 9.219 c18_55_c18_0786_0001
-7.577 4.823 c18_11_c18_0140_0001
-7.577 9.773 c18_11_c18_0419_0001
-7.576 4.502 c18_55_c18_0316_0001
-7.573 4.857 c18_88_c18_0398_0001
-7.572 9.444 c18_66_c18_0480_0001
-7.571 8.503 c18_55_c18_1005_0001
-7.570 3.275 c18_66_c18_0896_0001
-7.570 5.310 c18_44_c18_0918_0001
-7.566 5.792 c18_77_c18_0816_0001
-7.566 8.513 c18_22_c18_0241_0001
-7.566 9.473 c18_77_c18_0285_0001
-7.565 7.714 c18_66_c18_0696_0001
-7.565 8.804 c18_55_c18_0114_0001
-7.564 6.285 c18_66_c18_0562_0001
-7.564 8.214 c18_33_c18_0146_0001
-7.564 8.682 c18_88_c18_0749_0001
-7.562 6.310 c18_66_c18_0068_0001
-7.562 9.463 c18_11_c18_0528_0001
-7.559 5.266 c18_88_c18_0597_0001
-7.557 6.413 c18_11_c18_0890_0001
-7.557 9.928 c18_66_c18_1240_0001
-7.556 4.495 c18_44_c18_0195_0001
-7.555 9.192 c18_66_c18_1076_0001
-7.554 4.143 c18_77_c18_0750_0001
-7.553 7.515 c18_88_c18_0684_0001
-7.553 9.390 c18_44_c18_0686_0001
-7.551 6.519 c18_55_c18_0468_0001
-7.549 4.454 c18_55_c18_0873_0001
-7.549 8.911 c18_88_c18_0281_0001
-7.548 8.838 c18_88_c18_0076_0001
-7.548 9.120 c18_22_c18_0547_0001
-7.546 9.461 c18_44_c18_0151_0001
-7.545 7.593 c18_55_c18_1090_0001
-7.544 7.306 c18_44_c18_0439_0001
-7.543 9.401 c18_77_c18_1176_0001
-7.541 5.079 c18_66_c18_0610_0001
-7.540 6.238 c18_22_c18_0419_0001
-7.540 8.898 c18_11_c18_0748_0001
-7.539 6.047 c18_33_c18_1123_0001
-7.537 4.750 c18_77_c18_0509_0001
-7.536 5.572 c18_88_c18_0866_0001
-7.534 4.062 c18_33_c18_1057_0001
-7.534 5.270 c18_66_c18_0432_0001
-7.532 7.435 c18_44_c18_0244_0001
-7.529 10.581 c18_77_c18_0466_0001
-7.529 6.214 c18_66_c18_0456_0001
-7.528 6.076 c18_66_c18_0671_0001
-7.526 5.450 c18_77_c18_1233_0001
-7.522 6.027 c18_88_c18_0528_0001
-7.521 6.988 c18_88_c18_0920_0001
-7.519 4.701 c18_66_c18_1172_0001
-7.518 4.304 c18_88_c18_0010_0001
-7.518 5.500 c18_77_c18_0093_0001
-7.514 10.094 c18_66_c18_0461_0001
-7.511 6.678 c18_11_c18_0433_0001
-7.511 9.983 c18_66_c18_1051_0001
-7.508 8.439 c18_11_c18_1155_0001
-7.507 5.014 c18_22_c18_0621_0001
-7.506 10.186 c18_11_c18_1084_0001
-7.503 7.816 c18_11_c18_0634_0001
-7.501 4.896 c18_88_c18_0348_0001
-7.501 8.698 c18_88_c18_0648_0001
-7.500 8.571 c18_88_c18_0997_0001
-7.497 5.242 c18_66_c18_0141_0001
-7.495 9.534 c18_66_c18_0564_0001
-7.495 9.811 c18_88_c18_0260_0001
-7.494 6.543 c18_88_c18_0122_0001
-7.491 10.135 c18_22_c18_0881_0001
-7.490 5.536 c18_22_c18_0120_0001
-7.490 5.981 c18_55_c18_1098_0001
-7.489 5.698 c18_22_c18_0069_0001
-7.488 5.110 c18_44_c18_0504_0001
-7.486 4.803 c18_77_c18_0878_0001
-7.481 7.174 c18_88_c18_0060_0001
-7.479 7.263 c18_88_c18_1191_0001
-7.479 9.066 c18_11_c18_0393_0001
-7.478 8.851 c18_66_c18_0572_0001
-7.476 5.802 c18_88_c18_0045_0001
-7.476 7.881 c18_66_c18_0225_0001
-7.475 8.896 c18_55_c18_1244_0001
-7.475 9.530 c18_11_c18_0167_0001
-7.474 7.059 c18_88_c18_1211_0001
-7.470 7.854 c18_77_c18_0047_0001
-7.470 9.404 c18_55_c18_0541_0001
-7.469 8.762 c18_66_c18_0817_0001
-7.469 9.352 c18_33_c18_0664_0001
-7.468 4.779 c18_77_c18_0165_0001
-7.467 10.999 c18_44_c18_0612_0001
-7.466 6.473 c18_11_c18_0851_0001
-7.462 8.957 c18_66_c18_0163_0001
-7.462 8.974 c18_88_c18_0414_0001
-7.462 9.227 c18_44_c18_0831_0001
-7.462 9.478 c18_66_c18_0418_0001
-7.461 5.018 c18_77_c18_0181_0001
-7.458 8.931 c18_88_c18_0431_0001
-7.456 7.038 c18_55_c18_0397_0001
-7.455 6.887 c18_11_c18_0034_0001
-7.454 3.873 c18_77_c18_0436_0001
-7.454 5.742 c18_66_c18_0922_0001
-7.448 7.827 c18_66_c18_0159_0001
-7.447 5.373 c18_77_c18_0454_0001
-7.447 9.399 c18_66_c18_1010_0001
-7.445 4.475 c18_44_c18_1239_0001
-7.444 5.408 c18_22_c18_0190_0001
-7.443 4.834 c18_66_c18_0487_0001
-7.443 6.232 c18_77_c18_0709_0001
-7.441 4.871 c18_66_c18_1145_0001
-7.441 8.481 c18_11_c18_0385_0001
-7.438 4.587 c18_55_c18_1194_0001
-7.437 8.929 c18_88_c18_0399_0001
-7.437 9.787 c18_11_c18_0527_0001
-7.433 7.387 c18_77_c18_0430_0001
-7.433 7.823 c18_77_c18_0244_0001
-7.429 5.232 c18_77_c18_0439_0001
-7.428 8.304 c18_44_c18_0618_0001
-7.428 9.066 c18_44_c18_1052_0001
-7.427 11.146 c18_44_c18_0115_0001
-7.427 7.191 c18_33_c18_0440_0001
-7.426 5.018 c18_44_c18_0322_0001
-7.425 8.596 c18_22_c18_0763_0001
-7.421 9.387 c18_77_c18_0313_0001
-7.419 5.796 c18_66_c18_0755_0001
-7.418 9.010 c18_77_c18_1093_0001
-7.418 9.680 c18_33_c18_0494_0001
-7.417 5.560 c18_88_c18_0680_0001
-7.415 9.147 c18_88_c18_0176_0001
-7.413 3.685 c18_66_c18_1241_0001
-7.413 8.023 c18_11_c18_0852_0001
-7.413 9.368 c18_55_c18_0130_0001
-7.412 5.985 c18_77_c18_0041_0001
-7.409 3.653 c18_77_c18_0566_0001
-7.408 10.096 c18_88_c18_0169_0001
-7.408 5.366 c18_55_c18_0119_0001
-7.406 4.775 c18_11_c18_0853_0001
-7.401 4.827 c18_22_c18_0813_0001
-7.400 8.964 c18_22_c18_1065_0001
-7.398 9.622 c18_22_c18_0957_0001
-7.395 4.543 c18_11_c18_1151_0001
-7.395 6.441 c18_22_c18_1185_0001
-7.394 9.121 c18_66_c18_0987_0001
-7.394 9.548 c18_22_c18_0493_0001
-7.392 6.542 c18_88_c18_0599_0001
-7.391 5.530 c18_44_c18_0790_0001
-7.388 8.536 c18_22_c18_0724_0001
-7.387 6.019 c18_66_c18_1146_0001
-7.387 9.136 c18_55_c18_1004_0001
-7.386 9.715 c18_11_c18_0911_0001
-7.385 5.263 c18_55_c18_0838_0001
-7.383 4.728 c18_22_c18_1012_0001
-7.383 6.408 c18_11_c18_0187_0001
-7.382 4.648 c18_55_c18_0976_0001
-7.382 8.113 c18_11_c18_1110_0001
-7.381 9.818 c18_88_c18_1229_0001
-7.380 6.094 c18_77_c18_0441_0001
-7.379 5.038 c18_66_c18_0089_0001
-7.379 5.656 c18_66_c18_0028_0001
-7.379 9.245 c18_88_c18_0530_0001
-7.378 7.807 c18_66_c18_0959_0001
-7.377 4.525 c18_66_c18_0860_0001
-7.377 5.444 c18_22_c18_0189_0001
-7.377 7.800 c18_77_c18_0747_0001
-7.375 4.268 c18_55_c18_0668_0001
-7.373 4.877 c18_66_c18_1249_0001
-7.372 5.706 c18_77_c18_1132_0001
-7.371 7.799 c18_11_c18_0231_0001
-7.370 8.925 c18_11_c18_1183_0001
-7.368 4.647 c18_33_c18_1084_0001
-7.368 8.106 c18_55_c18_0896_0001
-7.367 4.631 c18_66_c18_1043_0001
-7.367 5.941 c18_66_c18_0398_0001
-7.365 5.472 c18_77_c18_1025_0001
-7.363 4.620 c18_66_c18_0395_0001
-7.363 5.852 c18_55_c18_0208_0001
-7.361 8.833 c18_33_c18_0335_0001
-7.361 9.292 c18_22_c18_0384_0001
-7.360 3.924 c18_55_c18_0842_0001
-7.360 8.917 c18_88_c18_0465_0001
-7.359 8.663 c18_77_c18_0601_0001
-7.359 8.936 c18_11_c18_0366_0001
-7.359 9.497 c18_66_c18_0506_0001
-7.356 2.869 c18_55_c18_0064_0001
-7.356 7.774 c18_11_c18_0293_0001
-7.355 4.900 c18_66_c18_0495_0001
-7.355 9.419 c18_22_c18_0380_0001
-7.354 4.497 c18_44_c18_0451_0001
-7.353 5.608 c18_55_c18_1153_0001
-7.352 4.190 c18_88_c18_0876_0001
-7.350 5.886 c18_55_c18_0796_0001
-7.350 8.921 c18_22_c18_1207_0001
-7.349 3.071 c18_77_c18_0065_0001
-7.349 7.479 c18_77_c18_0479_0001
-7.346 10.005 c18_11_c18_1216_0001
-7.345 8.951 c18_88_c18_0405_0001
-7.344 9.371 c18_33_c18_1104_0001
-7.343 9.325 c18_22_c18_0500_0001
-7.342 5.364 c18_77_c18_0567_0001
-7.342 7.412 c18_44_c18_1115_0001
-7.342 9.252 c18_77_c18_1159_0001
-7.342 9.522 c18_11_c18_0124_0001
-7.341 4.705 c18_44_c18_1024_0001
-7.340 5.508 c18_33_c18_0678_0001
-7.337 4.134 c18_66_c18_0737_0001
-7.335 7.817 c18_88_c18_0886_0001
-7.334 9.325 c18_88_c18_0046_0001
-7.330 8.328 c18_44_c18_1223_0001
-7.330 9.989 c18_11_c18_0469_0001
-7.329 5.502 c18_77_c18_0599_0001
-7.328 8.515 c18_44_c18_1150_0001
-7.328 9.023 c18_11_c18_1203_0001
-7.327 4.830 c18_11_c18_0866_0001
-7.326 9.772 c18_11_c18_0573_0001
-7.325 9.224 c18_66_c18_0582_0001
-7.324 5.042 c18_44_c18_0448_0001
-7.323 4.361 c18_66_c18_0723_0001
-7.320 8.135 c18_11_c18_0286_0001
